epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_16,train_post_mu_17,train_post_mu_18,train_post_mu_19,train_post_mu_2,train_post_mu_20,train_post_mu_21,train_post_mu_22,train_post_mu_23,train_post_mu_24,train_post_mu_25,train_post_mu_26,train_post_mu_27,train_post_mu_28,train_post_mu_29,train_post_mu_3,train_post_mu_30,train_post_mu_31,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_16,train_post_sig_17,train_post_sig_18,train_post_sig_19,train_post_sig_2,train_post_sig_20,train_post_sig_21,train_post_sig_22,train_post_sig_23,train_post_sig_24,train_post_sig_25,train_post_sig_26,train_post_sig_27,train_post_sig_28,train_post_sig_29,train_post_sig_3,train_post_sig_30,train_post_sig_31,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_16,train_prior_mu_17,train_prior_mu_18,train_prior_mu_19,train_prior_mu_2,train_prior_mu_20,train_prior_mu_21,train_prior_mu_22,train_prior_mu_23,train_prior_mu_24,train_prior_mu_25,train_prior_mu_26,train_prior_mu_27,train_prior_mu_28,train_prior_mu_29,train_prior_mu_3,train_prior_mu_30,train_prior_mu_31,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_16,train_prior_sig_17,train_prior_sig_18,train_prior_sig_19,train_prior_sig_2,train_prior_sig_20,train_prior_sig_21,train_prior_sig_22,train_prior_sig_23,train_prior_sig_24,train_prior_sig_25,train_prior_sig_26,train_prior_sig_27,train_prior_sig_28,train_prior_sig_29,train_prior_sig_3,train_prior_sig_30,train_prior_sig_31,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
153,304765,0.4870738685131073,0.07261456549167633,0.4144587814807892,-0.014113026671111584,0.0021756102796643972,-0.0017064404673874378,-0.012567545287311077,0.005948089063167572,-0.01404038816690445,0.002083354163914919,0.00909249298274517,0.003231362672522664,-0.01934964396059513,0.0017329321708530188,-0.006590153556317091,0.0215848907828331,-0.004824244882911444,0.005735829938203096,-0.006024436093866825,-0.0026956498622894287,0.011782064102590084,-0.007849203422665596,-0.00971580296754837,0.00661493930965662,-0.01368063222616911,-0.01035864744335413,0.0007528078858740628,-0.00545755447819829,-0.007837303914129734,0.007459231186658144,-0.003415549173951149,-0.010407637804746628,0.00026018486823886633,0.0018492589006200433,0.008844895288348198,0.14754262566566467,0.14869236946105957,0.15069112181663513,0.15006040036678314,0.14462679624557495,0.14454931020736694,0.14443665742874146,0.14866599440574646,0.1476229876279831,0.14845459163188934,0.1439620554447174,0.14532123506069183,0.14501707255840302,0.1518280804157257,0.14747878909111023,0.1460130512714386,0.14595463871955872,0.1433643400669098,0.1430777758359909,0.14793938398361206,0.14515717327594757,0.14179427921772003,0.15007242560386658,0.14843429625034332,0.14434631168842316,0.14672446250915527,0.14499272406101227,0.14495396614074707,0.15135549008846283,0.14763690531253815,0.14194181561470032,0.14454330503940582,-0.014077591709792614,0.002519457135349512,-0.002124982886016369,-0.012754070572555065,0.006020050961524248,-0.014326638542115688,0.0025987166445702314,0.009200225584208965,0.0027484316378831863,-0.01873440109193325,0.0019171646563336253,-0.006906541064381599,0.021608950570225716,-0.004886291455477476,0.006060190964490175,-0.005979293026030064,-0.0026424722746014595,0.012285391800105572,-0.007915581576526165,-0.009534447453916073,0.006496659945696592,-0.013999889604747295,-0.010164746083319187,0.0004856978193856776,-0.005094299558550119,-0.007902883924543858,0.006808089558035135,-0.0038973535411059856,-0.010771156288683414,0.00017777243920136243,0.0020254922565072775,0.008530175313353539,0.15989796817302704,0.15919750928878784,0.160257488489151,0.15779690444469452,0.15617094933986664,0.15700379014015198,0.15592913329601288,0.15771660208702087,0.1604088693857193,0.16108226776123047,0.15556272864341736,0.15533576905727386,0.15743695199489594,0.15859487652778625,0.1574891209602356,0.15947367250919342,0.1559871882200241,0.15588845312595367,0.15465319156646729,0.16061647236347198,0.1565861701965332,0.15116266906261444,0.16165129840373993,0.15683013200759888,0.15577612817287445,0.15887846052646637,0.1559254378080368,0.1556483507156372,0.15881837904453278,0.16105374693870544,0.15362098813056946,0.15614689886569977,
154,306744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033544187899678946
154,306744,0.4832703769207001,0.07315859198570251,0.4101117253303528,-0.014648404903709888,0.0027854382060468197,-0.0026738333981484175,-0.0129340635612607,0.005200006999075413,-0.012255020439624786,0.002308156341314316,0.009359732270240784,0.003839545650407672,-0.017169121652841568,0.002041781786829233,-0.005579792894423008,0.021596716716885567,-0.005289515946060419,0.0058877612464129925,-0.00537031888961792,-0.0036609109956771135,0.01203003991395235,-0.00926566869020462,-0.007883387617766857,0.005095592699944973,-0.01193447969853878,-0.010873452760279179,-0.0004879731859546155,-0.006681361701339483,-0.00909212976694107,0.007691491860896349,-0.0053080180659890175,-0.011251862160861492,0.0003174672310706228,0.002521547256037593,0.009628917090594769,0.14629745483398438,0.14780250191688538,0.14957928657531738,0.1495124250650406,0.14419901371002197,0.14349927008152008,0.1436217725276947,0.14722205698490143,0.1459125131368637,0.14784899353981018,0.14323323965072632,0.14462308585643768,0.1440289467573166,0.15105333924293518,0.14701299369335175,0.14576072990894318,0.14533481001853943,0.14337100088596344,0.14205096662044525,0.14774633944034576,0.14364540576934814,0.14113493263721466,0.14986450970172882,0.14717695116996765,0.1434296816587448,0.14537212252616882,0.14411136507987976,0.14429304003715515,0.15056072175502777,0.1464896947145462,0.1412581205368042,0.1440199464559555,-0.014288767240941525,0.0028161979280412197,-0.0021142412442713976,-0.013162143528461456,0.005743672139942646,-0.012222805060446262,0.0021476035472005606,0.009377717040479183,0.0038287979550659657,-0.017283296212553978,0.001977423904463649,-0.005602563731372356,0.021707402542233467,-0.005225244909524918,0.00589826051145792,-0.0049538565799593925,-0.003817687276750803,0.01173641812056303,-0.008808319456875324,-0.008231072686612606,0.005112172570079565,-0.012412450276315212,-0.010870502330362797,-0.0001507797569502145,-0.0069749304093420506,-0.009226630441844463,0.007850144058465958,-0.005258126650005579,-0.010999235324561596,0.00041412090649828315,0.0026310167741030455,0.010100675746798515,0.15888164937496185,0.15798820555210114,0.1591337025165558,0.15721939504146576,0.15578728914260864,0.15652525424957275,0.15510360896587372,0.1561257392168045,0.15859943628311157,0.16043293476104736,0.15486599504947662,0.15494321286678314,0.15654511749744415,0.15775218605995178,0.15739484131336212,0.1589956432580948,0.1556413620710373,0.1556096374988556,0.15418577194213867,0.16037286818027496,0.15505430102348328,0.15099027752876282,0.1613577902317047,0.15569792687892914,0.15501253306865692,0.15741148591041565,0.15504205226898193,0.15493077039718628,0.15774483978748322,0.15997809171676636,0.15286312997341156,0.15546700358390808,
155,308723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004322206135839224
155,308723,0.4825855493545532,0.07328770309686661,0.40929746627807617,-0.013440366834402084,0.0021510049700737,0.00025712602655403316,-0.012858005240559578,0.0054681021720170975,-0.012117122299969196,0.0014559113187715411,0.007655954919755459,0.002524441806599498,-0.01722019910812378,0.002669664565473795,-0.00372357782907784,0.02263672463595867,-0.004226538818329573,0.005803954787552357,-0.0056532579474151134,-0.0027809087187051773,0.013059498742222786,-0.008914723061025143,-0.010233039036393166,0.0034393230453133583,-0.011491050012409687,-0.010083302855491638,0.0013784795301035047,-0.009346676990389824,-0.009920108132064342,0.005346339661628008,-0.004955419804900885,-0.009104390628635883,0.0014554415829479694,0.0014664692571386695,0.010321740992367268,0.14596986770629883,0.1470971703529358,0.14905624091625214,0.14840345084667206,0.1435464769601822,0.14338885247707367,0.143160879611969,0.14669764041900635,0.1457766592502594,0.1468360275030136,0.14269661903381348,0.14380104839801788,0.14370860159397125,0.15040096640586853,0.14648596942424774,0.14474955201148987,0.14530524611473083,0.14228099584579468,0.14215897023677826,0.1470048725605011,0.14372335374355316,0.14107027649879456,0.1490844041109085,0.1469929963350296,0.14344030618667603,0.14489774405956268,0.1441936492919922,0.14409895241260529,0.14975355565547943,0.14599044620990753,0.14096488058567047,0.14311014115810394,-0.013938313350081444,0.0021284418180584908,1.9394670744077303e-05,-0.013114442117512226,0.004904387518763542,-0.011803778819739819,0.0012279802467674017,0.007294465322047472,0.002799173118546605,-0.01705872267484665,0.0027159801684319973,-0.0029603089205920696,0.022297734394669533,-0.004159634001553059,0.005526939406991005,-0.005983816459774971,-0.002245456911623478,0.013189835473895073,-0.009513610042631626,-0.010203724727034569,0.0030233256984502077,-0.011303910985589027,-0.010480541735887527,0.0014107561437413096,-0.008944202214479446,-0.009443271905183792,0.005552805494517088,-0.0046295891515910625,-0.009033468551933765,0.0012775067007169127,0.001467386493459344,0.009824209846556187,0.15845033526420593,0.15723928809165955,0.15872979164123535,0.15597520768642426,0.1552523672580719,0.1562902182340622,0.15435954928398132,0.15578819811344147,0.15812894701957703,0.15971675515174866,0.15470850467681885,0.15409418940544128,0.15603123605251312,0.1571553349494934,0.15687896311283112,0.15824328362941742,0.15561848878860474,0.15447105467319489,0.15378311276435852,0.15942171216011047,0.15515774488449097,0.1504743993282318,0.1604864001274109,0.15563727915287018,0.15479981899261475,0.1570342481136322,0.1549433320760727,0.15474463999271393,0.1572336107492447,0.1591624915599823,0.15267792344093323,0.15489070117473602,
156,310702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028312914073467255
156,310702,0.47940316796302795,0.07277826219797134,0.4066252112388611,-0.013308159075677395,0.0012110924581065774,-0.0011017658980563283,-0.013249104842543602,0.004623765125870705,-0.010670378804206848,0.001824809587560594,0.009119369089603424,0.0041419933550059795,-0.015778951346874237,0.0028888070955872536,-0.0036039985716342926,0.0217524953186512,-0.003896336769685149,0.007138172630220652,-0.006172587629407644,-0.001911564846523106,0.012513727881014347,-0.007199387531727552,-0.010121278464794159,0.004074302967637777,-0.010851869359612465,-0.010236147791147232,0.001440142747014761,-0.008616807870566845,-0.008766094222664833,0.00810383353382349,-0.004440422635525465,-0.010608314536511898,0.0016501944046467543,0.0018501320155337453,0.008833255618810654,0.14510320127010345,0.1464635580778122,0.1486571729183197,0.14705699682235718,0.14256489276885986,0.1426408886909485,0.14226260781288147,0.14617358148097992,0.1444309800863266,0.1462005376815796,0.14181996881961823,0.14264509081840515,0.14315614104270935,0.1501094102859497,0.1460060179233551,0.14376413822174072,0.14367014169692993,0.1412445455789566,0.14188189804553986,0.14628496766090393,0.14246293902397156,0.13984711468219757,0.14881367981433868,0.14605775475502014,0.14348988234996796,0.14395639300346375,0.1431422382593155,0.1444023698568344,0.14900624752044678,0.14529520273208618,0.14037694036960602,0.14211948215961456,-0.012494281865656376,0.001042839139699936,-0.0007660284172743559,-0.013216077350080013,0.005026847589761019,-0.01056726835668087,0.0018811927875503898,0.00931304320693016,0.0042296587489545345,-0.016209544613957405,0.0028681070543825626,-0.004513066727668047,0.02207072451710701,-0.004202401731163263,0.006856859195977449,-0.006366540677845478,-0.0020767906680703163,0.01265801303088665,-0.007106427568942308,-0.01002939511090517,0.004320815671235323,-0.01049033459275961,-0.010020061396062374,0.0016407103976234794,-0.008779387921094894,-0.008579247631132603,0.007514115888625383,-0.004780570510774851,-0.011054111644625664,0.002002619206905365,0.0017562462016940117,0.008855091407895088,0.15770669281482697,0.15647676587104797,0.15829458832740784,0.1545456498861313,0.1538691520690918,0.15531037747859955,0.15331339836120605,0.15498875081539154,0.1568382978439331,0.15870222449302673,0.15338531136512756,0.15266047418117523,0.15578629076480865,0.1565479189157486,0.15609443187713623,0.1570664644241333,0.15393993258476257,0.15349742770195007,0.1539434939622879,0.15795651078224182,0.15429769456386566,0.1491166353225708,0.15986725687980652,0.15464484691619873,0.1542801558971405,0.1563246250152588,0.1535884141921997,0.15484295785427094,0.15640796720981598,0.1586751639842987,0.15203432738780975,0.15379753708839417,
157,312681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023753121495246887
157,312681,0.47868111729621887,0.0731758326292038,0.4055047035217285,-0.012842169962823391,9.688805585028604e-05,-0.0016948553966358304,-0.012922807596623898,0.00427250424399972,-0.011147660203278065,0.0020828109700232744,0.007993298582732677,0.005136881023645401,-0.01586032286286354,0.002301950938999653,-0.003846472827717662,0.02303551323711872,-0.005256645381450653,0.006568653509020805,-0.007336506620049477,-0.0013925969833508134,0.01335386373102665,-0.007193820551037788,-0.010095859877765179,0.0043616946786642075,-0.010833628475666046,-0.010758833028376102,0.00041637930553406477,-0.009658750146627426,-0.008142868988215923,0.006707599852234125,-0.0046170675195753574,-0.009686089120805264,0.00012694820179603994,0.0010448446264490485,0.008822997100651264,0.14526517689228058,0.1461685299873352,0.1480567902326584,0.14641809463500977,0.1417931467294693,0.1423550546169281,0.14148060977458954,0.14556261897087097,0.14407572150230408,0.14536724984645844,0.14074362814426422,0.1426703780889511,0.14255250990390778,0.14946569502353668,0.14562280476093292,0.14342069625854492,0.1437235176563263,0.14123299717903137,0.14154522120952606,0.14520344138145447,0.14211373031139374,0.1398756057024002,0.14788490533828735,0.14595507085323334,0.14191077649593353,0.14305508136749268,0.14211495220661163,0.14386537671089172,0.14924058318138123,0.144378200173378,0.1400553286075592,0.14251083135604858,-0.012870023027062416,0.000614043849054724,-0.0020516952499747276,-0.01298699900507927,0.003972442355006933,-0.011270309798419476,0.001940918737091124,0.00818669330328703,0.0050011589191854,-0.015871627256274223,0.0020399396307766438,-0.003598277224227786,0.022937944158911705,-0.005349515471607447,0.006597256753593683,-0.006679533049464226,-0.001014644862152636,0.013389828614890575,-0.006686595734208822,-0.010004340671002865,0.004109248984605074,-0.0108408872038126,-0.010859102942049503,0.00046734281932003796,-0.009814498946070671,-0.008420624770224094,0.006325133144855499,-0.0039607747457921505,-0.009235790930688381,-0.00022159441141411662,0.0005205792258493602,0.009502402506768703,0.15765105187892914,0.15623503923416138,0.15746022760868073,0.15406279265880585,0.15344516932964325,0.15510022640228271,0.1527077555656433,0.15467315912246704,0.15628501772880554,0.15819020569324493,0.1523934155702591,0.15281303226947784,0.1549239158630371,0.15584520995616913,0.15534886717796326,0.15664935111999512,0.15371522307395935,0.15336312353610992,0.153755784034729,0.15762127935886383,0.15351344645023346,0.14909324049949646,0.15943971276283264,0.15448227524757385,0.15303656458854675,0.15533339977264404,0.1529478281736374,0.15437430143356323,0.15625646710395813,0.15736348927021027,0.15186570584774017,0.1539451628923416,
158,314660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00401369808241725
158,314660,0.47524571418762207,0.07315298169851303,0.40209290385246277,-0.013682677410542965,0.00016965427494142205,-0.0019602703396230936,-0.013404042460024357,0.004449975211173296,-0.010431330651044846,-0.0005068716127425432,0.009152538143098354,0.005250152666121721,-0.01675863191485405,0.0024853269569575787,-0.0047911303117871284,0.02246132120490074,-0.0034454455599188805,0.005889880936592817,-0.006383200641721487,-0.0026719486340880394,0.012456103228032589,-0.009873045608401299,-0.010066595859825611,0.00490832282230258,-0.011845546774566174,-0.011427381075918674,0.0006111781112849712,-0.008291656151413918,-0.007185933645814657,0.006169927306473255,-0.0035137583035975695,-0.008482828736305237,0.000626289751380682,0.0020158085972070694,0.010278432630002499,0.1449926793575287,0.14557600021362305,0.14710552990436554,0.14624591171741486,0.14167949557304382,0.14203912019729614,0.1409120112657547,0.14534199237823486,0.1434268206357956,0.14552396535873413,0.14010407030582428,0.1418612152338028,0.14230629801750183,0.14909106492996216,0.1444508135318756,0.14235661923885345,0.14302079379558563,0.1404542326927185,0.14079710841178894,0.14523927867412567,0.14164391160011292,0.13903158903121948,0.1476871520280838,0.14493097364902496,0.14125671982765198,0.14247076213359833,0.14223605394363403,0.14251795411109924,0.14910827577114105,0.144719660282135,0.13950051367282867,0.14238500595092773,-0.013973122462630272,-0.00010493369336472824,-0.0019790465012192726,-0.012945453636348248,0.004367872606962919,-0.010415147989988327,-0.00012097736907890067,0.009047331288456917,0.005499260034412146,-0.016185766085982323,0.0025705560110509396,-0.005146195646375418,0.022239740937948227,-0.0033690608106553555,0.005733755882829428,-0.006572057493031025,-0.0027799736708402634,0.012175949290394783,-0.0101736169308424,-0.0098442817106843,0.004831718746572733,-0.012339813634753227,-0.011275681667029858,0.00040138803888112307,-0.007960543967783451,-0.006923597771674395,0.006360449828207493,-0.0038247876800596714,-0.008761221542954445,0.000704251870047301,0.0019339011050760746,0.010594635270535946,0.1574374884366989,0.1560034453868866,0.15675687789916992,0.15364176034927368,0.1530083417892456,0.15443657338619232,0.15241312980651855,0.15422378480434418,0.15567561984062195,0.15781326591968536,0.15161246061325073,0.15184204280376434,0.1545020192861557,0.15560883283615112,0.15468399226665497,0.15566660463809967,0.15296132862567902,0.15255464613437653,0.15283022820949554,0.15723393857479095,0.15301959216594696,0.14836737513542175,0.15892599523067474,0.15324372053146362,0.15221601724624634,0.15476347506046295,0.15293756127357483,0.15321949124336243,0.15646986663341522,0.15792317688465118,0.15117187798023224,0.1534949094057083,
159,316639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002328932983800769
159,316639,0.4727562367916107,0.07257699966430664,0.4001791179180145,-0.012234332039952278,0.0009376420057378709,-0.0010893706930801272,-0.011832750402390957,0.003994204103946686,-0.010683510452508926,-0.0015961120370775461,0.00832175463438034,0.004911034367978573,-0.01693709008395672,0.0006184533121995628,-0.005462006665766239,0.0217130146920681,-0.0026131728664040565,0.006852464750409126,-0.007859360426664352,-0.002802847186103463,0.01292309258133173,-0.009705002419650555,-0.01012158952653408,0.005287857260555029,-0.009138274937868118,-0.008984575979411602,0.0024008278269320726,-0.00957503356039524,-0.007472420576959848,0.005609850399196148,-0.0007128225406631827,-0.010020344518125057,0.00219462881796062,0.00022902809723746032,0.010106389410793781,0.1442398726940155,0.14526082575321198,0.14645473659038544,0.14563719928264618,0.14109520614147186,0.14147543907165527,0.1403609663248062,0.14409933984279633,0.14279447495937347,0.14401669800281525,0.13960738480091095,0.14148256182670593,0.14121875166893005,0.14789986610412598,0.14316460490226746,0.1413566768169403,0.14188560843467712,0.1398586630821228,0.1403523087501526,0.14370234310626984,0.1411375105381012,0.1384684294462204,0.14693570137023926,0.14426054060459137,0.1404048651456833,0.14184196293354034,0.14128492772579193,0.1423540562391281,0.14794820547103882,0.14365868270397186,0.1386052519083023,0.1411009281873703,-0.012414837256073952,0.0008109370246529579,-0.0009108968079090118,-0.01205471158027649,0.0036844019778072834,-0.010000781156122684,-0.001986156217753887,0.008347795344889164,0.0046865809708833694,-0.017161162570118904,0.0008151218062266707,-0.005044141318649054,0.022240249440073967,-0.002276320941746235,0.006135260686278343,-0.007820777595043182,-0.0026656740810722113,0.012781049124896526,-0.010083427652716637,-0.010362439788877964,0.005133509635925293,-0.00880882702767849,-0.008564692921936512,0.0025738754775375128,-0.01014684047549963,-0.007195776794105768,0.005702748894691467,-0.0005613232497125864,-0.009905070997774601,0.002574128797277808,0.00015733903273940086,0.010144767351448536,0.15653476119041443,0.15531976521015167,0.15557660162448883,0.1531415432691574,0.1525154709815979,0.15391287207603455,0.1513470858335495,0.15298119187355042,0.1549105942249298,0.1564372032880783,0.15098197758197784,0.15116830170154572,0.15342026948928833,0.15441924333572388,0.15285444259643555,0.1545017659664154,0.1517612785100937,0.1518843173980713,0.1520506590604782,0.15612739324569702,0.15243659913539886,0.14748986065387726,0.15827074646949768,0.15253987908363342,0.15142464637756348,0.15382571518421173,0.15183083713054657,0.15286235511302948,0.15516966581344604,0.15667328238487244,0.15026359260082245,0.15224727988243103,
